hasTranslation,9961860004,2020353385,9780803222045,0803222041
hasTranslation,9784904234167,4904234162,7542001736
hasTranslation,9789380051208,9788182531338,8182531330
hasTranslation,8390120860
hasTranslation,079814274X,0316935492
hasTranslation,9582403063,8420442887,847844162X,0940322919
hasTranslation,9781403495105,9781403495167,9781432904777,9781432904906
hasTranslation,221301776X,0863562930,0863562884
hasTranslation,157819010X,1578190118,1578190126,1555407226,1555407234,1555407331,1555407455
hasTranslation,8774070398,8774290339
hasTranslation,9794596094
relatedTo,9729784221,9789729784224,9726581168,9789726581161,9723502887,9789723502886,9728013434,9789728013431,0712903771,0226669513
hasTranslation,9729784221,9789729784224,9726581168,9789726581161,9723502887,9789723502886,9728013434,9789728013431,0712903771,0226669513
hasTranslation,7507807118,7800725111,9791158263300,9791158263317,9791158263324,9791158263331,9791158263348
relatedTo,7507807118,7800725111,9791158263300,9791158263317,9791158263324,9791158263331,9791158263348
hasTranslation,0521027594,9780521027595,9561115778,9789561115774
relatedTo,5020283193,5981801824
relatedTo,5020283193,9993081103
hasTranslation,5020283193,9993081103
relatedTo,5020283193,9789592401914
relatedTo,5020283193,5738001044,5050047838,9785969705425,596970542X
hasTranslation,5020283193,5738001052,505004782X
relatedTo,5020283193,5738001052,505004782X
relatedTo,5020283193,5738000838,5050047846
hasTranslation,5020283193,5981801824
hasTranslation,5020283193,5738000838,5050047846
hasTranslation,5020283193,9789592401914
hasTranslation,5020283193,1857544447,0882338269,1567922724,1567923054,9781567922721,9781567923056,9780810126428,0810126427,088233221X,0882338250,9780241207154,9780241207130,0241207134,0882338870,0882338862
relatedTo,5020283193,1857544447,0882338269,1567922724,1567923054,9781567922721,9781567923056,9780810126428,0810126427,088233221X,0882338250,9780241207154,9780241207130,0241207134,0882338870,0882338862
hasTranslation,5020283193,5738001044,5050047838,9785969705425,596970542X
hasTranslation,1567182259,0738709557
hasTranslation,084782103X,8880300636
hasTranslation,9788884198419,8884198410,8850001231
hasTranslation,9788884198419,8884198410,1892021080,1873548206
hasTranslation,2760506118,0877782725
hasTranslation,9743234985,9786165432719
relatedTo,0521452295,0521458714,3615000986,0854178678
hasTranslation,0521452295,0521458714,3615000986,9509771015
relatedTo,0521452295,0521458714,3615000986,9509771015
hasTranslation,0521452295,0521458714,3615000986,0854178678
